sample_id	stage	relative_path	file_name	bytes	sha256	status
ERR1725952	ARG_Mobility_Overlap	ARG_Mobility_Overlap/ERR1725952/ERR1725952_sample_summary.tsv	ERR1725952_sample_summary.tsv	334	2d28ade55ee14311f0274e9801ad0eeffe5ab926b666176ba78f707325ec5207	PASS
ERR1725952	ARG_Mobility_Overlap	ARG_Mobility_Overlap/ERR1725952/ERR1725952_strict_perfect_overlap.tsv	ERR1725952_strict_perfect_overlap.tsv	2742	c1c97b202abd1f4690828f9f1addaf35ff6c6e1d1cccb27893a23289f4b13104	PASS
ERR1725952	ARG_Mobility_Overlap	ARG_Mobility_Overlap/ERR1725952/ERR1725952_strict_perfect_sample_summary.tsv	ERR1725952_strict_perfect_sample_summary.tsv	305	d5f7e17cd3b406bceb31b522cc3895fc82435cb80378a85bc9bf5c2d2d3fcb2d	PASS
ERR1725965	FASTP	FASTP/ERR1725965/ERR1725965.fastp.json	ERR1725965.fastp.json	134681	881dcb073125d12caa5901751b05a7062c89fa2efccef8c1245b3c0d166e9061	PASS
ERR1725965	Bowtie2	Bowtie2/ERR1725965/ERR1725965.bowtie2.log	ERR1725965.bowtie2.log	616	f365f35714c2421399368275c583e9066c1f5469d979039e6452dfca3a116cc9	PASS
ERR1725965	CARD_RGI_BWT	CARD_RGI_BWT/ERR1725965/ERR1725965_rgi_bwt.gene_mapping_data.txt	ERR1725965_rgi_bwt.gene_mapping_data.txt	87903	296b3bb0110bd580f73d970dcc3b8a4b77ea1ff5a3fc791c4942c8f6238d262f	PASS
ERR1725965	CARD_RGI_BWT	CARD_RGI_BWT/ERR1725965/ERR1725965_rgi_bwt.overall_mapping_stats.txt	ERR1725965_rgi_bwt.overall_mapping_stats.txt	508	c82d53874e90b461f663d9fb2f3b321b4b70c3df25f724ffcc55edddf3fb391e	PASS
ERR1725965	CARD_RGI_Main	CARD_RGI_Main/ERR1725965/ERR1725965_rgi_main_compact.tsv	ERR1725965_rgi_main_compact.tsv	19004	e3fc9ced4458de62cdb81385fcebbdf5d154ecbe24d7fc113aaf48a5e47c76aa	PASS
ERR1725965	DIAMOND_CARD	DIAMOND_CARD/ERR1725965/ERR1725965_diamond_card_merged.tsv.gz	ERR1725965_diamond_card_merged.tsv.gz	396515	6113c15f01051264ba0ddc4e0ba024d4252c8a2e8e4a500fd1fd566a6eed8a6f	PASS
ERR1725965	geNomAD	geNomAD/ERR1725965/ERR1725965.contigs_plasmid_summary.tsv	ERR1725965.contigs_plasmid_summary.tsv	15195	36bb163f6b3323514fdde3c8a30dffb02f453a4a9b014951b860389cc094b0f5	PASS
ERR1725965	geNomAD	geNomAD/ERR1725965/ERR1725965.contigs_virus_summary.tsv	ERR1725965.contigs_virus_summary.tsv	25312	0c865fd0954176852862c30947b5209b37e452f8e428a5e773f023eba446abdd	PASS
ERR1725965	Assembly	Assembly/ERR1725965/ERR1725965_assembly_metrics.tsv	ERR1725965_assembly_metrics.tsv	228	87d030a8b943439726496569f995f1d6bf0cba8f6013428fc328b71715bc1eb4	PASS
ERR1725965	ARG_Mobility_Overlap	ARG_Mobility_Overlap/ERR1725965/ERR1725965_drug_class_summary.tsv	ERR1725965_drug_class_summary.tsv	1081	83dd500b7d2ee4ec9a418c461e2d4293993de9ca94017bc331f89a676b3af4a9	PASS
ERR1725965	ARG_Mobility_Overlap	ARG_Mobility_Overlap/ERR1725965/ERR1725965_sample_summary.tsv	ERR1725965_sample_summary.tsv	371	420c85d4d73a12fc27cbe1dc59453cac7ad8baacdc29471dc0be1357319edb25	PASS
ERR1725965	ARG_Mobility_Overlap	ARG_Mobility_Overlap/ERR1725965/ERR1725965_strict_perfect_overlap.tsv	ERR1725965_strict_perfect_overlap.tsv	17306	c7a31b22f3dbc89351e270464ce2c50b28fbdcc7852f22ad44d2d3f2ae01ea82	PASS
ERR1725965	ARG_Mobility_Overlap	ARG_Mobility_Overlap/ERR1725965/ERR1725965_strict_perfect_sample_summary.tsv	ERR1725965_strict_perfect_sample_summary.tsv	341	d39b7f93c06f922d4d3eddfbfa0b6afb8443bae4b92bc611d85450a89b1fe11f	PASS
ERR1725980	FASTP	FASTP/ERR1725980/ERR1725980.fastp.json	ERR1725980.fastp.json	135061	4a0498acc8ccb41aa3d122cf3da5144da673b61cbf8034b61df6ee11389fb9b2	PASS
ERR1725980	Bowtie2	Bowtie2/ERR1725980/ERR1725980.bowtie2.log	ERR1725980.bowtie2.log	618	809c06f44d7040c27bb7238db60038528dec40ed0b56df5e8bf021ba80b21bb1	PASS
ERR1725980	CARD_RGI_BWT	CARD_RGI_BWT/ERR1725980/ERR1725980_rgi_bwt.gene_mapping_data.txt	ERR1725980_rgi_bwt.gene_mapping_data.txt	101670	08050a6e6ef1ab355dd77a5ee52b1bec5a1cb9555fdca2a811cc5e02a4cf83af	PASS
ERR1725980	CARD_RGI_BWT	CARD_RGI_BWT/ERR1725980/ERR1725980_rgi_bwt.overall_mapping_stats.txt	ERR1725980_rgi_bwt.overall_mapping_stats.txt	513	8bdea079c74ccc2d78767dde28eb36e3dec1c31fc8f0f07185c3ff76e62a1b80	PASS
ERR1725980	CARD_RGI_Main	CARD_RGI_Main/ERR1725980/ERR1725980_rgi_main_compact.tsv	ERR1725980_rgi_main_compact.tsv	18564	efc9f25432f66977e9cf989f2702254f7fb3bd1b11f8d1b75c085363395a09e6	PASS
ERR1725980	DIAMOND_CARD	DIAMOND_CARD/ERR1725980/ERR1725980_diamond_card_merged.tsv.gz	ERR1725980_diamond_card_merged.tsv.gz	731392	eb3e5015a6c30ce387439e0ca7aeda9250cf991ea14194ff7f20eab720f237e6	PASS
