sample_id	stage	relative_path	file_name	bytes	sha256	status
I_5-6	Bowtie2	Bowtie2/I_5-6/I_5-6.bowtie2.summary.txt	I_5-6.bowtie2.summary.txt	629	7076f5a2c57ba37d7d4024a222d80ab9f4573a49cb20552f15bb15645d767994	PASS
I_7-8	Bowtie2	Bowtie2/I_7-8/I_7-8.bowtie2.summary.txt	I_7-8.bowtie2.summary.txt	630	4d2373366ca75d9a9652d2e2ec2e50a6d154e2c3e7305c8b86de06f35988d53a	PASS
I_9-10	Bowtie2	Bowtie2/I_9-10/I_9-10.bowtie2.summary.txt	I_9-10.bowtie2.summary.txt	631	fde6028d157ae6aad1c01aa62d5ef3bfa5f936518d2b7712291d6b167bb89b33	PASS
RW_1	Bowtie2	Bowtie2/RW_1/RW_1.bowtie2.summary.txt	RW_1.bowtie2.summary.txt	636	e9933b2616507e55b2da2494200a3daa61f3bbf272c8c72cbd8357b94dfaaedd	PASS
RW_2	Bowtie2	Bowtie2/RW_2/RW_2.bowtie2.summary.txt	RW_2.bowtie2.summary.txt	629	86cdea304ab188dfe9982928b1ed946eb36c2f6736e7cbee60a4ad213377cd6d	PASS
RW_3	Bowtie2	Bowtie2/RW_3/RW_3.bowtie2.summary.txt	RW_3.bowtie2.summary.txt	634	a41bd07525392b390dd07143836344dd85bde8f116c1b6a1400cdbf76cab8a1a	PASS
RW_4	Bowtie2	Bowtie2/RW_4/RW_4.bowtie2.summary.txt	RW_4.bowtie2.summary.txt	631	737bc00f90441a460bca3b5b88af39cdbd9b9cdf14775fc88403aa9a68f4a7f9	PASS
RW_5	Bowtie2	Bowtie2/RW_5/RW_5.bowtie2.summary.txt	RW_5.bowtie2.summary.txt	630	921996313d81387b46eadfaf1f0a712ee60f70e0622829c9821825716d0d05fd	PASS
RW_6	Bowtie2	Bowtie2/RW_6/RW_6.bowtie2.summary.txt	RW_6.bowtie2.summary.txt	631	d0b95249cabd756d4fd1d8b7ea8433f3b9251f838dbb0d1b8e32ef034893a2e6	PASS
E_1-2	CARD_RGI_BWT	CARD_RGI_BWT/E_1-2/E_1-2_rgi_bwt.gene_mapping_data.txt	E_1-2_rgi_bwt.gene_mapping_data.txt	243606	3aab3a1c87025b7b333ca7bd466704ea8b313905fa1e46b98cb275336efdba90	PASS
E_1-2	CARD_RGI_BWT	CARD_RGI_BWT/E_1-2/E_1-2_rgi_bwt.overall_mapping_stats.txt	E_1-2_rgi_bwt.overall_mapping_stats.txt	527	50d0457b533a87660ae4aad2fe0536c2143c8316cb23a66fe0794e2fe9adf196	PASS
E_11-12	CARD_RGI_BWT	CARD_RGI_BWT/E_11-12/E_11-12_rgi_bwt.gene_mapping_data.txt	E_11-12_rgi_bwt.gene_mapping_data.txt	301958	4cc8e82350863cf7344fa8f87db88a748c2a44de92784c09807834f5067246fa	PASS
E_11-12	CARD_RGI_BWT	CARD_RGI_BWT/E_11-12/E_11-12_rgi_bwt.overall_mapping_stats.txt	E_11-12_rgi_bwt.overall_mapping_stats.txt	529	0181e8ab990a08fa9ed17037ccf0185431727ab888d0302fac0eb982cf47245d	PASS
E_3-4	CARD_RGI_BWT	CARD_RGI_BWT/E_3-4/E_3-4_rgi_bwt.gene_mapping_data.txt	E_3-4_rgi_bwt.gene_mapping_data.txt	254338	722ac88fc26b1d9cc97a337eaa8273b4de6d4d760ec801a44dd196a8cf49b356	PASS
E_3-4	CARD_RGI_BWT	CARD_RGI_BWT/E_3-4/E_3-4_rgi_bwt.overall_mapping_stats.txt	E_3-4_rgi_bwt.overall_mapping_stats.txt	526	fe6b2160285df6b34eb7a9cd323cdfc393bbe56ac60fbbc3d2367deca8f3d290	PASS
E_5-6	CARD_RGI_BWT	CARD_RGI_BWT/E_5-6/E_5-6_rgi_bwt.gene_mapping_data.txt	E_5-6_rgi_bwt.gene_mapping_data.txt	349557	fbb9656f4b629d9c8711db18e7627aff8f0900eb024f4af30fe574132ca2498c	PASS
E_5-6	CARD_RGI_BWT	CARD_RGI_BWT/E_5-6/E_5-6_rgi_bwt.overall_mapping_stats.txt	E_5-6_rgi_bwt.overall_mapping_stats.txt	523	bc95857ada914a874915f4c155ad6f6117459e930c8e72ba603e4fd95dad9e6e	PASS
E_7-8	CARD_RGI_BWT	CARD_RGI_BWT/E_7-8/E_7-8_rgi_bwt.gene_mapping_data.txt	E_7-8_rgi_bwt.gene_mapping_data.txt	274166	4c4ef05d18c47b304fcff094a58bc85909645e7f6286b816a4dee9b66cc3a03e	PASS
E_7-8	CARD_RGI_BWT	CARD_RGI_BWT/E_7-8/E_7-8_rgi_bwt.overall_mapping_stats.txt	E_7-8_rgi_bwt.overall_mapping_stats.txt	525	7e292edfed6e6ff769e4a178f1979b02c3f6e8f0aa3fb8a69087e31bcceb3fea	PASS
E_9-10	CARD_RGI_BWT	CARD_RGI_BWT/E_9-10/E_9-10_rgi_bwt.gene_mapping_data.txt	E_9-10_rgi_bwt.gene_mapping_data.txt	242398	f9c661ec8f939b0bc3efc9d7a7a43cf63128ee9ad2fa9eb725c700a5a319fd67	PASS
E_9-10	CARD_RGI_BWT	CARD_RGI_BWT/E_9-10/E_9-10_rgi_bwt.overall_mapping_stats.txt	E_9-10_rgi_bwt.overall_mapping_stats.txt	524	e209855cc7b874be498eb541d80e71848da3b401eb046728ee9d31c7d53443ae	PASS
I_1-2	CARD_RGI_BWT	CARD_RGI_BWT/I_1-2/I_1-2_rgi_bwt.gene_mapping_data.txt	I_1-2_rgi_bwt.gene_mapping_data.txt	340479	c612357f37e2f3967fded77290adc0dd6f40775cf1987d09bb7ca82525867156	PASS
I_1-2	CARD_RGI_BWT	CARD_RGI_BWT/I_1-2/I_1-2_rgi_bwt.overall_mapping_stats.txt	I_1-2_rgi_bwt.overall_mapping_stats.txt	526	218134ab2f01fc3402398be546245c6f6f3e4b5b4aafb7e316ad668572106663	PASS
I_11-12	CARD_RGI_BWT	CARD_RGI_BWT/I_11-12/I_11-12_rgi_bwt.gene_mapping_data.txt	I_11-12_rgi_bwt.gene_mapping_data.txt	333230	979cefefd3bb16e9c3e8bfefb34e3665309433115564b0e0cb98d70ca82e32eb	PASS
I_11-12	CARD_RGI_BWT	CARD_RGI_BWT/I_11-12/I_11-12_rgi_bwt.overall_mapping_stats.txt	I_11-12_rgi_bwt.overall_mapping_stats.txt	527	051c623cd2694f0be99190c7b70028fc1b9231d8ae3d60c7d6d1071a6165a4fb	PASS
I_3-4	CARD_RGI_BWT	CARD_RGI_BWT/I_3-4/I_3-4_rgi_bwt.gene_mapping_data.txt	I_3-4_rgi_bwt.gene_mapping_data.txt	336133	2875b6016132ff163ba4d5e5de3d37b087d7fe77fef2f64fd71edc883abfc645	PASS
I_3-4	CARD_RGI_BWT	CARD_RGI_BWT/I_3-4/I_3-4_rgi_bwt.overall_mapping_stats.txt	I_3-4_rgi_bwt.overall_mapping_stats.txt	525	833510129b7bfc5d8fde109b19033d19769a436e452a44c8e3a8f5d6d8d22b08	PASS
I_5-6	CARD_RGI_BWT	CARD_RGI_BWT/I_5-6/I_5-6_rgi_bwt.gene_mapping_data.txt	I_5-6_rgi_bwt.gene_mapping_data.txt	257799	12aa2e253776b899525a3b39f4225c2e5257c26a57c81d634ad60928eb78742a	PASS
I_5-6	CARD_RGI_BWT	CARD_RGI_BWT/I_5-6/I_5-6_rgi_bwt.overall_mapping_stats.txt	I_5-6_rgi_bwt.overall_mapping_stats.txt	525	0697f19c2d35dc1175de489487c0531a641d873aa0395c2f783a88e8310a40dc	PASS
I_7-8	CARD_RGI_BWT	CARD_RGI_BWT/I_7-8/I_7-8_rgi_bwt.gene_mapping_data.txt	I_7-8_rgi_bwt.gene_mapping_data.txt	348542	555b4e0ba3902bfa8026f8321f4079566d6f2c38370fecab69251d638ab71230	PASS
I_7-8	CARD_RGI_BWT	CARD_RGI_BWT/I_7-8/I_7-8_rgi_bwt.overall_mapping_stats.txt	I_7-8_rgi_bwt.overall_mapping_stats.txt	524	7ba43f12960b62c728c06d70df753a134e71019e725b0edc0a7ef62470fd42ba	PASS
I_9-10	CARD_RGI_BWT	CARD_RGI_BWT/I_9-10/I_9-10_rgi_bwt.gene_mapping_data.txt	I_9-10_rgi_bwt.gene_mapping_data.txt	374849	f02dd4c13c1426cf431f9d22887110a8dfed57f1cec706ec02db151d74118ae4	PASS
I_9-10	CARD_RGI_BWT	CARD_RGI_BWT/I_9-10/I_9-10_rgi_bwt.overall_mapping_stats.txt	I_9-10_rgi_bwt.overall_mapping_stats.txt	525	ff2a96be83c5c2b9ee4f6ba166b1e1f4a92e88d88d50982a83a26acf38e89f27	PASS
RW_1	CARD_RGI_BWT	CARD_RGI_BWT/RW_1/RW_1_rgi_bwt.gene_mapping_data.txt	RW_1_rgi_bwt.gene_mapping_data.txt	314891	52803d9c7046d5d5fc20c6bee029910b88726985e4a6c5906bb89217e9ba339a	PASS
RW_1	CARD_RGI_BWT	CARD_RGI_BWT/RW_1/RW_1_rgi_bwt.overall_mapping_stats.txt	RW_1_rgi_bwt.overall_mapping_stats.txt	528	28e9ebc67c2986ae4b358d71a279236fae77bd73871801d21a3bfb4e4673e532	PASS
RW_2	CARD_RGI_BWT	CARD_RGI_BWT/RW_2/RW_2_rgi_bwt.gene_mapping_data.txt	RW_2_rgi_bwt.gene_mapping_data.txt	324744	93b854046b3d2b05f9c59f3fb4b9b002c0ad64ae14c1d671029ab3235743f068	PASS
RW_2	CARD_RGI_BWT	CARD_RGI_BWT/RW_2/RW_2_rgi_bwt.overall_mapping_stats.txt	RW_2_rgi_bwt.overall_mapping_stats.txt	526	289d42806fb6e69bbc031de9911b2ad7fddf3180c2b045752130cd2b94dc99a3	PASS
RW_3	CARD_RGI_BWT	CARD_RGI_BWT/RW_3/RW_3_rgi_bwt.gene_mapping_data.txt	RW_3_rgi_bwt.gene_mapping_data.txt	301587	d91fb2abdc5811ab582c54dc7c551a5772df161228460bd64296f8813d757798	PASS
RW_3	CARD_RGI_BWT	CARD_RGI_BWT/RW_3/RW_3_rgi_bwt.overall_mapping_stats.txt	RW_3_rgi_bwt.overall_mapping_stats.txt	526	bd0536392fd9d38600ce762f97c951adf1536a50aa6e63b204ee85f51ce89e0c	PASS
RW_4	CARD_RGI_BWT	CARD_RGI_BWT/RW_4/RW_4_rgi_bwt.gene_mapping_data.txt	RW_4_rgi_bwt.gene_mapping_data.txt	345697	fc5265ed65650ee3e35f745948c6b1c4af7944dcb2271396c456d1b06ddee169	PASS
RW_4	CARD_RGI_BWT	CARD_RGI_BWT/RW_4/RW_4_rgi_bwt.overall_mapping_stats.txt	RW_4_rgi_bwt.overall_mapping_stats.txt	525	a660bae3bfb413a7616661be4250b8c8021a6f86822d656c1ff752821478b696	PASS
RW_5	CARD_RGI_BWT	CARD_RGI_BWT/RW_5/RW_5_rgi_bwt.gene_mapping_data.txt	RW_5_rgi_bwt.gene_mapping_data.txt	352498	8ddd18cfb72ec0c8aae05aaccec04831360fee2e47c7c438837e3257f10a16c9	PASS
RW_5	CARD_RGI_BWT	CARD_RGI_BWT/RW_5/RW_5_rgi_bwt.overall_mapping_stats.txt	RW_5_rgi_bwt.overall_mapping_stats.txt	526	a23b4364ad81e73c6abb1a34cd887c6bcd6e39e0ff73c1cdb1eadf640c09bf06	PASS
RW_6	CARD_RGI_BWT	CARD_RGI_BWT/RW_6/RW_6_rgi_bwt.gene_mapping_data.txt	RW_6_rgi_bwt.gene_mapping_data.txt	312251	112746636d745c14f4c53501e1db65e9ef55f5df9a4882e283b6998b7846df91	PASS
RW_6	CARD_RGI_BWT	CARD_RGI_BWT/RW_6/RW_6_rgi_bwt.overall_mapping_stats.txt	RW_6_rgi_bwt.overall_mapping_stats.txt	529	de57c86f75757194780be62ba5c5bef514e7f94f21999adfc39358254feb2447	PASS
E_1-2	DIAMOND_CARD	DIAMOND_CARD/E_1-2/E_1-2_diamond_card_hit_summary.tsv	E_1-2_diamond_card_hit_summary.tsv	285823	6d5fb43738e8220f0445d7b5f6f14caab6e66889d4a7d759383f71566dc8dcda	PASS
E_1-2	DIAMOND_CARD	DIAMOND_CARD/E_1-2/E_1-2_diamond_card_sample_summary.tsv	E_1-2_diamond_card_sample_summary.tsv	152	1bc30015454972ff26a57b476214ad76d6593e15f2599ba79ca50fc72c69cf6d	PASS
E_11-12	DIAMOND_CARD	DIAMOND_CARD/E_11-12/E_11-12_diamond_card_hit_summary.tsv	E_11-12_diamond_card_hit_summary.tsv	314835	bcb9b9030976284e3fcd67b2f936fc328f12f2a273a3f18918283d7ff47fbf4b	PASS
E_11-12	DIAMOND_CARD	DIAMOND_CARD/E_11-12/E_11-12_diamond_card_sample_summary.tsv	E_11-12_diamond_card_sample_summary.tsv	154	a64499271e70e688e60f7689b7f497cc7b322905cecaac42ef546ccd9464a01e	PASS
E_3-4	DIAMOND_CARD	DIAMOND_CARD/E_3-4/E_3-4_diamond_card_hit_summary.tsv	E_3-4_diamond_card_hit_summary.tsv	288909	26b2c8784fbdcde2943f562a78db990cbb7208d836fb8d9822109192cbae7da7	PASS
E_3-4	DIAMOND_CARD	DIAMOND_CARD/E_3-4/E_3-4_diamond_card_sample_summary.tsv	E_3-4_diamond_card_sample_summary.tsv	152	03ad5b9bd8cf986f6c8920bcd47b468d826fef2868e9e383cb92fb0be33e0c9f	PASS
E_5-6	DIAMOND_CARD	DIAMOND_CARD/E_5-6/E_5-6_diamond_card_hit_summary.tsv	E_5-6_diamond_card_hit_summary.tsv	313895	bfb639f051e5592359ca72e6cc0f85800b4f1eb1689c87b41f71e1154909d9f6	PASS
E_5-6	DIAMOND_CARD	DIAMOND_CARD/E_5-6/E_5-6_diamond_card_sample_summary.tsv	E_5-6_diamond_card_sample_summary.tsv	152	d9772512ed3b5bd67541b9dc3cf316ed6dd09d727ec8f39f8f73472cf5b15daa	PASS
E_7-8	DIAMOND_CARD	DIAMOND_CARD/E_7-8/E_7-8_diamond_card_hit_summary.tsv	E_7-8_diamond_card_hit_summary.tsv	296285	7fc72785aec3ab852d2137ac91382a797e57e8ea00ee759e3c39a268262ca714	PASS
E_7-8	DIAMOND_CARD	DIAMOND_CARD/E_7-8/E_7-8_diamond_card_sample_summary.tsv	E_7-8_diamond_card_sample_summary.tsv	152	336273f0cd915b15e4b68b5ebff790e04f1b206d37c9f860be0fd951ffe815ae	PASS
E_9-10	DIAMOND_CARD	DIAMOND_CARD/E_9-10/E_9-10_diamond_card_hit_summary.tsv	E_9-10_diamond_card_hit_summary.tsv	292331	5a41bb86b0982d22f6fe925dfe68e853c07d30ed5fb6b80109cf41f73f1a0151	PASS
E_9-10	DIAMOND_CARD	DIAMOND_CARD/E_9-10/E_9-10_diamond_card_sample_summary.tsv	E_9-10_diamond_card_sample_summary.tsv	153	cf2f55a4d3fdb06a4a6821567340472870c71f37fab836cec209ad9a71d7a061	PASS
I_1-2	DIAMOND_CARD	DIAMOND_CARD/I_1-2/I_1-2_diamond_card_hit_summary.tsv	I_1-2_diamond_card_hit_summary.tsv	307601	714cbb3ace21c4a82df7ff861a6c00eecda4c632f72525c0b306a7163d0a6337	PASS
I_1-2	DIAMOND_CARD	DIAMOND_CARD/I_1-2/I_1-2_diamond_card_sample_summary.tsv	I_1-2_diamond_card_sample_summary.tsv	152	f4ca1607ca2c8c4e44cab4d099e477dc7979b099c934a50fb196c5613ee00e89	PASS
I_11-12	DIAMOND_CARD	DIAMOND_CARD/I_11-12/I_11-12_diamond_card_hit_summary.tsv	I_11-12_diamond_card_hit_summary.tsv	320520	287cb8b82abb76903ec40a871477e21c7372be8c24365f595b97143a6c600409	PASS
I_11-12	DIAMOND_CARD	DIAMOND_CARD/I_11-12/I_11-12_diamond_card_sample_summary.tsv	I_11-12_diamond_card_sample_summary.tsv	154	d1c9a3dae55b4bd1acd0d5f43392af0152ca5069dfbd36c923938d7538fa8477	PASS
I_3-4	DIAMOND_CARD	DIAMOND_CARD/I_3-4/I_3-4_diamond_card_hit_summary.tsv	I_3-4_diamond_card_hit_summary.tsv	309525	9bb4a647de56a2956d3356471c99e5a32973e223b81ae56162148934945fffa0	PASS
I_3-4	DIAMOND_CARD	DIAMOND_CARD/I_3-4/I_3-4_diamond_card_sample_summary.tsv	I_3-4_diamond_card_sample_summary.tsv	152	f8525a1d7501be4606a2fb6d9089128c5d6a6c2496e73c0c5f0c0cee2a987ad2	PASS
I_5-6	DIAMOND_CARD	DIAMOND_CARD/I_5-6/I_5-6_diamond_card_hit_summary.tsv	I_5-6_diamond_card_hit_summary.tsv	291584	d7624ccbf72b955be761ebda26107160a625358da92388a6535fb384825cbcd2	PASS
I_5-6	DIAMOND_CARD	DIAMOND_CARD/I_5-6/I_5-6_diamond_card_sample_summary.tsv	I_5-6_diamond_card_sample_summary.tsv	152	1fc5bbb242a9c97acc823c04aeb3831352702d2ca6450d86a232c95fd07397c2	PASS
I_7-8	DIAMOND_CARD	DIAMOND_CARD/I_7-8/I_7-8_diamond_card_hit_summary.tsv	I_7-8_diamond_card_hit_summary.tsv	312021	027f15400367f6ecd45774ea40525960572e2cd94a941edf6fabb1f5159da005	PASS
I_7-8	DIAMOND_CARD	DIAMOND_CARD/I_7-8/I_7-8_diamond_card_sample_summary.tsv	I_7-8_diamond_card_sample_summary.tsv	152	b64087aa8b6d65f75d55e8436dcc6540944e0cf7891e9c60d5409b7ce0d35413	PASS
I_9-10	DIAMOND_CARD	DIAMOND_CARD/I_9-10/I_9-10_diamond_card_hit_summary.tsv	I_9-10_diamond_card_hit_summary.tsv	320436	45798758f2591a7a434ef7e30a4fada6e56d41edf2eac27ee682aba2f0e6b752	PASS
I_9-10	DIAMOND_CARD	DIAMOND_CARD/I_9-10/I_9-10_diamond_card_sample_summary.tsv	I_9-10_diamond_card_sample_summary.tsv	153	b2ac007dfc73093e0f9ca6886e7659bd4f0e321aa5e26f41463d2b9ba1a12d9a	PASS
RW_1	DIAMOND_CARD	DIAMOND_CARD/RW_1/RW_1_diamond_card_hit_summary.tsv	RW_1_diamond_card_hit_summary.tsv	303096	e036f41244a4a981849c7d64b52a9a6e866b8c0ea1b018d17775120838377dfe	PASS
RW_1	DIAMOND_CARD	DIAMOND_CARD/RW_1/RW_1_diamond_card_sample_summary.tsv	RW_1_diamond_card_sample_summary.tsv	151	3ce4d3efca2e5d6fba93571506817b43fa99270aa1c7abd64296816cc5445905	PASS
RW_2	DIAMOND_CARD	DIAMOND_CARD/RW_2/RW_2_diamond_card_hit_summary.tsv	RW_2_diamond_card_hit_summary.tsv	311808	0f81a1c7082de0085d52551383b71b86edf26345edcb7501c35201007bd62b13	PASS
RW_2	DIAMOND_CARD	DIAMOND_CARD/RW_2/RW_2_diamond_card_sample_summary.tsv	RW_2_diamond_card_sample_summary.tsv	151	1c96527a74fd78c4e087f5ada47328f8d3f11ad805ac32ca2c41abc8ddd4fdca	PASS
RW_3	DIAMOND_CARD	DIAMOND_CARD/RW_3/RW_3_diamond_card_hit_summary.tsv	RW_3_diamond_card_hit_summary.tsv	299152	7e542076cb4571f8317b3584badc40448853f4b4feb2a261b4702449e2baeb76	PASS
RW_3	DIAMOND_CARD	DIAMOND_CARD/RW_3/RW_3_diamond_card_sample_summary.tsv	RW_3_diamond_card_sample_summary.tsv	151	6dcd56eb1c952fb0fce8da112896a42429403d3b40aefd4ffff63f8579585b42	PASS
RW_4	DIAMOND_CARD	DIAMOND_CARD/RW_4/RW_4_diamond_card_hit_summary.tsv	RW_4_diamond_card_hit_summary.tsv	311026	954f9c1832ff8f60478781a6bfb35293ded7d456eab7d2365b4fd3862af9f3df	PASS
RW_4	DIAMOND_CARD	DIAMOND_CARD/RW_4/RW_4_diamond_card_sample_summary.tsv	RW_4_diamond_card_sample_summary.tsv	151	3eecc38e5c141c1a94e2e64de1968c76879233b245cfbde3683d2608590403fe	PASS
RW_5	DIAMOND_CARD	DIAMOND_CARD/RW_5/RW_5_diamond_card_hit_summary.tsv	RW_5_diamond_card_hit_summary.tsv	313419	028714e095803cec5f3ead598197ffeee8cf288e6b490a9cee184961d11915a4	PASS
RW_5	DIAMOND_CARD	DIAMOND_CARD/RW_5/RW_5_diamond_card_sample_summary.tsv	RW_5_diamond_card_sample_summary.tsv	151	94725264fbc59a42493ff7467d2337e2f9c9ca906000d1243c107c88fb86001a	PASS
RW_6	DIAMOND_CARD	DIAMOND_CARD/RW_6/RW_6_diamond_card_hit_summary.tsv	RW_6_diamond_card_hit_summary.tsv	299981	540acea5d229f36386763c0d5778169a73ea7cd5cc7381f160893ab08517fee9	PASS
RW_6	DIAMOND_CARD	DIAMOND_CARD/RW_6/RW_6_diamond_card_sample_summary.tsv	RW_6_diamond_card_sample_summary.tsv	151	cc3a7f80b15c72c57fe0949c4186cf59128756f830e3515b3524f96a0216060d	PASS
E_1-2	Assembly	Assembly/E_1-2/E_1-2_assembly_metrics.tsv	E_1-2_assembly_metrics.tsv	472	f726cae6f61b8c0450db773a72f832c46d2db9d4d7ae347916ca6e3e8c8182f3	PASS
E_11-12	Assembly	Assembly/E_11-12/E_11-12_assembly_metrics.tsv	E_11-12_assembly_metrics.tsv	475	11c6e9cd0ee4e8d44e65979a5f8fb6862a001dfa5c197b156414105d8dda4e50	PASS
E_3-4	Assembly	Assembly/E_3-4/E_3-4_assembly_metrics.tsv	E_3-4_assembly_metrics.tsv	471	e4982bf9784c56be9aa40002db4fab37e27d3e729375df9adeac361aeef0e2b3	PASS
E_5-6	Assembly	Assembly/E_5-6/E_5-6_assembly_metrics.tsv	E_5-6_assembly_metrics.tsv	467	1707ae19184ba9057d3181bdcd7e6ee6673ccfd71d60790e69c4662bdc09e8ae	PASS
E_7-8	Assembly	Assembly/E_7-8/E_7-8_assembly_metrics.tsv	E_7-8_assembly_metrics.tsv	472	597adf2de11c40348e0acd21bcaa8cec7a2a0e4a1e08dd8469b87db7f0477ed3	PASS
E_9-10	Assembly	Assembly/E_9-10/E_9-10_assembly_metrics.tsv	E_9-10_assembly_metrics.tsv	473	f2ad935ba1bdb3d83b2846bd8f1b39b112a840130c3bb089523219c0309c998c	PASS
I_1-2	Assembly	Assembly/I_1-2/I_1-2_assembly_metrics.tsv	I_1-2_assembly_metrics.tsv	469	e18d1cb52e08aa2e05ca590fd6d2774936f5fea4110375eebe8b93ec2c4f16f1	PASS
